image_name,efficientnet-b7-K-1,efficientnet-b7-K-2,efficientnet-b7-K-3,iternet-K-1,iternet-K-2,residual_attention-K-1,residual_attention-K-2,residual_attention-K-3,target,prediction
ISIC_0185135,0.01080578938126564,0.017985334619879723,0.01748267188668251,0.004994576796889305,0.011248240247368813,0.051928963512182236,0.06038140505552292,0.03594716265797615,0,0.026346768019720912
ISIC_9654366,0.26907381415367126,0.2201811522245407,0.05831655114889145,0.3378027379512787,0.5271778702735901,0.2356516420841217,0.21831586956977844,0.05216435343027115,0,0.23983549885451794
ISIC_6532096,0.09982442855834961,0.053531672805547714,0.01429180521517992,0.013982020318508148,0.04354812577366829,0.035851262509822845,0.05546926334500313,0.011762014590203762,0,0.04103257413953543
ISIC_4550082,0.07507574558258057,0.052339281886816025,0.07050981372594833,0.21963953971862793,0.3156440258026123,0.14911150932312012,0.22341248393058777,0.01668328046798706,0,0.140301960054785
ISIC_7074763,0.006220661569386721,0.02325771376490593,0.05819297581911087,0.028036586940288544,0.045493897050619125,0.11235176771879196,0.17231488227844238,0.008560074493288994,0,0.056803569954354316
ISIC_8444619,0.4554305970668793,0.6552589535713196,0.5982488393783569,0.4592893123626709,0.5642364025115967,0.7746914625167847,0.7110410332679749,0.2520454525947571,0,0.5587802566587925
ISIC_7960920,0.30901122093200684,0.09520506858825684,0.10035020858049393,0.3407779633998871,0.32490596175193787,0.12185931205749512,0.23875530064105988,0.10365167260169983,0,0.20431458856910467
ISIC_4062586,0.0972374677658081,0.26705610752105713,0.12974126636981964,0.5133023858070374,0.36831796169281006,0.4156738221645355,0.27164483070373535,0.05537641793489456,0,0.2647937824949622
ISIC_5028612,0.18889972567558289,0.1486002653837204,0.5607925653457642,0.4540199041366577,0.4916057288646698,0.29388412833213806,0.5123791694641113,0.38524937629699707,0,0.3794288579374552
ISIC_3186625,0.8155345320701599,0.7388120293617249,0.7578478455543518,0.6826819777488708,0.64239901304245,0.6598840951919556,0.6635768413543701,0.23612703382968903,0,0.6496079210191965
ISIC_5359253,0.011674541980028152,0.008787195198237896,0.022684725001454353,0.06857647001743317,0.05281837657094002,0.10439936816692352,0.06252989172935486,0.019629256799817085,0,0.04388747818302363
ISIC_1607971,0.12404435873031616,0.2330818772315979,0.10375252366065979,0.45208489894866943,0.5209960341453552,0.2781234085559845,0.4671471416950226,0.08737833052873611,0,0.2833260716870427
ISIC_6558697,0.007335409056395292,0.02121429517865181,0.04499083757400513,0.025253573432564735,0.016264455392956734,0.04573215916752815,0.123013935983181,0.001859384006820619,0,0.035708006224012934
ISIC_2716925,0.023426968604326248,0.0300012044608593,0.023225562646985054,0.04325791820883751,0.017719261348247528,0.038609761744737625,0.07514798641204834,0.007970624603331089,0,0.032419911003671587
ISIC_0705313,0.1750463843345642,0.15613119304180145,0.13522280752658844,0.03074534982442856,0.0567915253341198,0.3118303120136261,0.4620228707790375,0.09705474227666855,0,0.17810564814135432
ISIC_5196005,0.03945469483733177,0.18157875537872314,0.12484468519687653,0.09703704714775085,0.21359169483184814,0.06517573446035385,0.11492519825696945,0.04104160517454147,0,0.1097061769105494
ISIC_1114312,0.2852756381034851,0.254412978887558,0.12589797377586365,0.1446399837732315,0.1175483837723732,0.2876395583152771,0.2446298748254776,0.08680668473243713,0,0.1933563845232129
ISIC_1329146,0.05126528441905975,0.03175416588783264,0.027592701837420464,0.15264049172401428,0.2916870415210724,0.16806307435035706,0.15692132711410522,0.049611952155828476,0,0.11619200487621129
ISIC_5797404,0.045881237834692,0.073348268866539,0.028321275487542152,0.09725461155176163,0.10463523119688034,0.09517671167850494,0.1651453971862793,0.03997166454792023,0,0.08121679979376495
ISIC_6596403,0.8034868240356445,0.421965092420578,0.5095065236091614,0.6373080611228943,0.6358612775802612,0.6139667630195618,0.501623809337616,0.5572035908699036,0,0.5851152427494526
ISIC_8789051,0.31690657138824463,0.6571416854858398,0.6041979789733887,0.6616848707199097,0.6404563784599304,0.4933726191520691,0.4960706830024719,0.28506314754486084,1,0.5193617418408394
ISIC_2399943,0.08843623101711273,0.041906971484422684,0.025413857772946358,0.38606664538383484,0.45943257212638855,0.14845284819602966,0.16128726303577423,0.1017560362815857,0,0.17659405316226184
ISIC_9155465,0.08194233477115631,0.12098819017410278,0.2046152949333191,0.23627980053424835,0.302852600812912,0.1303504854440689,0.1969814896583557,0.14583836495876312,0,0.17748107016086578
ISIC_3034921,0.5020470023155212,0.6254209876060486,0.4398896098136902,0.6531955003738403,0.7121964693069458,0.4722098708152771,0.39669907093048096,0.056276824325323105,0,0.4822419169358909
ISIC_0260316,0.4129684865474701,0.5515636205673218,0.44724181294441223,0.38972586393356323,0.533994734287262,0.6159297823905945,0.3539215624332428,0.1181458905339241,0,0.42793646920472383
ISIC_1372003,0.19392357766628265,0.09585831314325333,0.07571558654308319,0.20213459432125092,0.3476504981517792,0.27742013335227966,0.21904993057250977,0.03764408081769943,0,0.18117458932101727
ISIC_5631388,0.1446615755558014,0.06449271738529205,0.038088470697402954,0.6640713810920715,0.6893190741539001,0.1158292144536972,0.3538505434989929,0.1910673975944519,0,0.28267254680395126
ISIC_7215375,0.0296653900295496,0.07585763186216354,0.01588965207338333,0.02043427899479866,0.03483575955033302,0.06367765367031097,0.0427594892680645,0.022580310702323914,0,0.03821252076886594
ISIC_0200204,0.004599261097609997,0.004620480816811323,0.0033320989459753036,0.0465528778731823,0.07417358458042145,0.03888467326760292,0.08387323468923569,0.01366526447236538,0,0.033712684467900544
ISIC_4145671,0.09143847972154617,0.2308952510356903,0.31692901253700256,0.30412977933883667,0.32264989614486694,0.3076488673686981,0.21296139061450958,0.040496714413166046,0,0.22839367389678955
ISIC_3628258,0.1174473762512207,0.06337262690067291,0.07446398586034775,0.16213151812553406,0.3834015429019928,0.04553845897316933,0.05709024518728256,0.05040080472826958,0,0.11923081986606121
ISIC_4102250,0.010935377329587936,0.025578336790204048,0.0247208084911108,0.017474254593253136,0.10062555223703384,0.07596971094608307,0.05563787370920181,0.031826090067625046,0,0.04284600052051246
ISIC_7246852,0.1036730483174324,0.2140984833240509,0.14841675758361816,0.48344823718070984,0.47878551483154297,0.5725983381271362,0.3423289954662323,0.2370949685573578,0,0.3225555429235101
ISIC_5983581,0.22844059765338898,0.09774653613567352,0.06393637508153915,0.5208876729011536,0.5252100229263306,0.33815354108810425,0.5680803060531616,0.116382896900177,0,0.3073547435924411
ISIC_7286958,0.4557749330997467,0.48794442415237427,0.47585466504096985,0.49080297350883484,0.5149908661842346,0.715605616569519,0.6542041897773743,0.4737336039543152,0,0.5336139090359211
ISIC_2305416,0.013501565903425217,0.02322794310748577,0.015966305509209633,0.010396047495305538,0.08956602215766907,0.02060726098716259,0.06995964795351028,0.03854922205209732,0,0.03522175189573318
ISIC_4294419,0.44263988733291626,0.37453174591064453,0.5763406157493591,0.16013887524604797,0.2087603211402893,0.15191291272640228,0.1561405509710312,0.010366756469011307,0,0.26010395819321275
ISIC_0405780,0.353936105966568,0.19158561527729034,0.08521881699562073,0.4902734160423279,0.5066028237342834,0.17247135937213898,0.2559361457824707,0.20782074332237244,0,0.28298062831163406
ISIC_8758963,0.06033145263791084,0.18102377653121948,0.13764500617980957,0.004246829077601433,0.043526653200387955,0.19403153657913208,0.15765878558158875,0.09305866807699203,0,0.10894033848308027
ISIC_8192635,0.03923003748059273,0.05997609719634056,0.045610491186380386,0.014336989261209965,0.05653729662299156,0.04231424257159233,0.1215488463640213,0.0418853685259819,0,0.05267992115113884
ISIC_7647834,0.09293120354413986,0.1575731635093689,0.015148702077567577,0.33512547612190247,0.5501116514205933,0.1654554307460785,0.13995075225830078,0.07281572371721268,0,0.1911390129243955
ISIC_3145458,0.03149527683854103,0.04642582684755325,0.042695410549640656,0.03832137584686279,0.017875205725431442,0.5064391493797302,0.27003014087677,0.1993679255247116,0,0.14408128894865513
ISIC_7312097,0.159470796585083,0.22454237937927246,0.17652681469917297,0.5872050523757935,0.3747423589229584,0.48175016045570374,0.48391348123550415,0.31739410758018494,0,0.35069314390420914
ISIC_8252969,0.09235627949237823,0.4239180088043213,0.1162889301776886,0.3690522015094757,0.5120813250541687,0.47753673791885376,0.3880448639392853,0.049278780817985535,0,0.30356964096426964
ISIC_3975660,0.8200528025627136,0.832840621471405,0.8171857595443726,0.680553674697876,0.6585460901260376,0.5969057083129883,0.5206952691078186,0.27068066596984863,0,0.6496825739741325
ISIC_1803544,0.0872451663017273,0.022468414157629013,0.01640624739229679,0.03040805459022522,0.22740474343299866,0.02271636575460434,0.03278910368680954,0.019725387915968895,0,0.05739543540403247
ISIC_1314417,0.044546715915203094,0.07870594412088394,0.07828346639871597,0.03590065985918045,0.022976629436016083,0.02010781690478325,0.1092529222369194,0.015867164358496666,0,0.05070516490377486
ISIC_7804919,0.0021060460712760687,0.008681384846568108,0.012655370868742466,0.048341598361730576,0.03570391982793808,0.07403451949357986,0.04646578058600426,0.01893252320587635,0,0.03086514290771447
ISIC_9869789,0.04909379780292511,0.04614100232720375,0.023500192910432816,0.2052822709083557,0.20202355086803436,0.16492798924446106,0.07003771513700485,0.0042625777423381805,0,0.09565863711759448
ISIC_2917378,0.06712587922811508,0.05372536554932594,0.1117967814207077,0.1256406009197235,0.1567007154226303,0.2643004059791565,0.16955284774303436,0.012516716495156288,0,0.12016991409473121
ISIC_0539398,0.04019090533256531,0.018815312534570694,0.026830581948161125,0.008536522276699543,0.017205798998475075,0.04066717252135277,0.10597684979438782,0.03809429705142975,0,0.03703968005720526
ISIC_3279911,0.01735442690551281,0.010827816091477871,0.003562150290235877,0.035469263792037964,0.019184855744242668,0.0925336629152298,0.14351989328861237,0.022661156952381134,0,0.04313915324746631
ISIC_2419161,0.10978706926107407,0.2719725966453552,0.1397683173418045,0.5461254119873047,0.3794296979904175,0.5281034111976624,0.28488874435424805,0.10922703891992569,0,0.296162785962224
ISIC_6233852,0.09748340398073196,0.04455098882317543,0.020100565627217293,0.013944428414106369,0.023462405428290367,0.1019769087433815,0.1330886036157608,0.03148271143436432,0,0.058261252008378506
ISIC_4497032,0.0588594451546669,0.014793779700994492,0.012451745569705963,0.30962032079696655,0.3565547466278076,0.09355165809392929,0.17567162215709686,0.08773878961801529,0,0.13865526346489787
ISIC_8035537,0.02292129024863243,0.0028175278566777706,0.01392371766269207,0.004147838335484266,0.027349840849637985,0.07631205767393112,0.08228249102830887,0.06252831965684891,0,0.03653538541402668
ISIC_7619234,0.023672962561249733,0.027203809469938278,0.16028331220149994,0.1458987444639206,0.10475335270166397,0.15476083755493164,0.18444491922855377,0.009009543806314468,0,0.10125343524850905
ISIC_3267312,0.017983540892601013,0.010697431862354279,0.013454660773277283,0.031055396422743797,0.06257098913192749,0.10298168659210205,0.08139485120773315,0.021667813882231712,0,0.04272579634562135
ISIC_5286203,0.007140557747334242,0.03700204938650131,0.04335640370845795,0.013843531720340252,0.06726588308811188,0.11600051820278168,0.12777702510356903,0.06207311898469925,0,0.05930738599272445
ISIC_0627369,0.2312335968017578,0.18827344477176666,0.30933433771133423,0.11275406926870346,0.2688120901584625,0.33878034353256226,0.278187096118927,0.09502141922712326,0,0.22779954969882965
ISIC_2581307,0.06694726645946503,0.023932309821248055,0.055882494896650314,0.03609263151884079,0.024789957329630852,0.028467923402786255,0.06515752524137497,0.004352834541350603,0,0.03820286790141836
ISIC_3010487,0.4936184287071228,0.4443615972995758,0.4173172116279602,0.6744306087493896,0.6271848678588867,0.626727283000946,0.5140219330787659,0.048190828412771225,0,0.4807315948419273
ISIC_5359416,0.011956916190683842,0.022229423746466637,0.004657863639295101,0.10406029969453812,0.2150716334581375,0.11896593868732452,0.08856203407049179,0.050659846514463425,0,0.07702049450017512
ISIC_6665667,0.12174561619758606,0.34516894817352295,0.1269662231206894,0.06785698980093002,0.3068684935569763,0.2197076380252838,0.23141422867774963,0.0801200345158577,0,0.18748102150857449
ISIC_7149484,0.08702883124351501,0.12184959650039673,0.17837165296077728,0.13589316606521606,0.35863181948661804,0.18436336517333984,0.3571001887321472,0.041002534329891205,0,0.18303014431148767
ISIC_9076021,0.06631571054458618,0.062374647706747055,0.05267852544784546,0.018735451623797417,0.019529402256011963,0.05243181437253952,0.1149187758564949,0.01316019706428051,0,0.050018065609037876
ISIC_0801563,0.1387830674648285,0.19911803305149078,0.2969455420970917,0.20337700843811035,0.5187526941299438,0.5179294943809509,0.5356117486953735,0.2165672779083252,0,0.32838560827076435
ISIC_6210962,0.12502288818359375,0.10823913663625717,0.4462425410747528,0.13796867430210114,0.3502083718776703,0.17676182091236115,0.26365160942077637,0.1340118944644928,0,0.21776336710900068
ISIC_1195254,0.13909262418746948,0.15008962154388428,0.13268807530403137,0.03952883929014206,0.01815127395093441,0.094141885638237,0.10926004499197006,0.03726455569267273,0,0.09002711507491767
ISIC_9780031,0.41430020332336426,0.4039040505886078,0.26799631118774414,0.5235695242881775,0.5457890629768372,0.2178838551044464,0.427659809589386,0.18891100585460663,0,0.37375172786414623
ISIC_4660401,0.027221031486988068,0.02050565369427204,0.046046528965234756,0.03245341405272484,0.017180845141410828,0.01499929092824459,0.11775612086057663,0.012774837203323841,0,0.03611721529159695
ISIC_5346591,0.02238217368721962,0.07504279166460037,0.01694507896900177,0.055177006870508194,0.03638407588005066,0.03354733809828758,0.06812594830989838,0.01833370141685009,0,0.04074226436205208
ISIC_2111943,0.6836851239204407,0.40576088428497314,0.1426275670528412,0.529250979423523,0.5433012843132019,0.4929388165473938,0.41135334968566895,0.3845534920692444,0,0.4491839371621609
ISIC_2659758,0.22736290097236633,0.2195456475019455,0.07835561782121658,0.3368043005466461,0.4707373082637787,0.7472307085990906,0.5682356357574463,0.7585092186927795,0,0.4258476672694087
ISIC_9977672,0.41483262181282043,0.22992637753486633,0.3129729628562927,0.11172668635845184,0.2148500680923462,0.2936471402645111,0.34118854999542236,0.3022593557834625,0,0.2776754703372717
ISIC_1514401,0.03789805993437767,0.07803558558225632,0.021386120468378067,0.3252301812171936,0.5211958289146423,0.23865599930286407,0.13192851841449738,0.05660594627261162,0,0.17636703001335263
ISIC_0726170,0.024616962298750877,0.023985063657164574,0.0177177581936121,0.0429888516664505,0.06261177361011505,0.2260294109582901,0.21232172846794128,0.14327505230903625,0,0.09419332514517009
ISIC_8004013,0.06065117567777634,0.04794546961784363,0.0783328115940094,0.2529781758785248,0.3712177872657776,0.20635105669498444,0.3138802647590637,0.05922720953822136,0,0.17382299387827516
ISIC_7936961,0.012642323970794678,0.008711718954145908,0.005516262259334326,0.012062571942806244,0.0250184815376997,0.09725291281938553,0.06510337442159653,0.01815165765583515,0,0.030557412945199758
ISIC_0213974,0.004594731610268354,0.010216246359050274,0.002811156678944826,0.021523144096136093,0.031244518235325813,0.021251145750284195,0.052681080996990204,0.020604068413376808,0,0.02061576151754707
ISIC_1850388,0.2743183970451355,0.10608746111392975,0.092904232442379,0.32656654715538025,0.3982964754104614,0.3405282497406006,0.19885095953941345,0.010355111211538315,0,0.21848842920735478
ISIC_4389370,0.07180444151163101,0.12969769537448883,0.07532843202352524,0.17710722982883453,0.18731240928173065,0.10559482872486115,0.07965079694986343,0.019655857235193253,0,0.10576896136626601
ISIC_0913811,0.26363182067871094,0.18158073723316193,0.10005965828895569,0.15286614000797272,0.2602171003818512,0.35246554017066956,0.17651495337486267,0.012915656901896,0,0.1875314508797601
ISIC_3183210,0.0875907838344574,0.0795103907585144,0.05291854962706566,0.2971753478050232,0.3196568489074707,0.2648487389087677,0.22582048177719116,0.16144698858261108,0,0.18612101627513766
ISIC_6169297,0.3587956130504608,0.719730019569397,0.6970939636230469,0.6479072570800781,0.5517381429672241,0.4578697085380554,0.45749831199645996,0.16894333064556122,0,0.5074470434337854
ISIC_0610141,0.44705161452293396,0.46639224886894226,0.6199460625648499,0.4375227987766266,0.6062040328979492,0.6096763014793396,0.743683934211731,0.5154072046279907,0,0.5557355247437954
ISIC_1862815,0.46058157086372375,0.16982440650463104,0.32225537300109863,0.22973716259002686,0.4842666983604431,0.36903712153434753,0.19873255491256714,0.3602526783943176,0,0.32433594577014446
ISIC_6674739,0.6783134341239929,0.3759864866733551,0.5701459646224976,0.5376091003417969,0.5576323866844177,0.7428586483001709,0.673118531703949,0.3810732662677765,0,0.5645922273397446
ISIC_8356384,0.6424312591552734,0.5823369026184082,0.20143668353557587,0.5881308317184448,0.7361016273498535,0.16190922260284424,0.3283904492855072,0.14452175796031952,0,0.42315734177827835
ISIC_2773465,0.0410945788025856,0.058408696204423904,0.012146358378231525,0.17890439927577972,0.34978899359703064,0.22683939337730408,0.20861835777759552,0.06900244206190109,0,0.1431004024343565
ISIC_8414396,0.16272416710853577,0.10689415782690048,0.09158606827259064,0.37081047892570496,0.36608055233955383,0.343290776014328,0.21873867511749268,0.43341881036758423,0,0.2616929607465863
ISIC_0798837,0.01293991133570671,0.03420552611351013,0.03435630351305008,0.17694765329360962,0.35351234674453735,0.23921653628349304,0.20899608731269836,0.1635352522134781,0,0.15296370210126042
ISIC_4005585,0.19173046946525574,0.021822702139616013,0.022947588935494423,0.3129795491695404,0.46395933628082275,0.37005364894866943,0.6041521430015564,0.17013806104660034,0,0.26972293737344444
ISIC_3588908,0.10103330761194229,0.07561244815587997,0.24179913103580475,0.475096195936203,0.5614535808563232,0.20559708774089813,0.20797426998615265,0.22256100177764893,0,0.2613908778876066
ISIC_4926099,0.05570583790540695,0.03182603791356087,0.04463167116045952,0.33304059505462646,0.31958141922950745,0.015147492289543152,0.12549367547035217,0.021893808618187904,0,0.11841506720520556
ISIC_0179056,0.05047350004315376,0.016543451696634293,0.09964320063591003,0.15985630452632904,0.07910201698541641,0.24945113062858582,0.2009229063987732,0.057984646409749985,0,0.11424714466556907
ISIC_9520037,0.17454186081886292,0.017440972849726677,0.037365205585956573,0.13757087290287018,0.1915624439716339,0.12235577404499054,0.11558027565479279,0.11138121783733368,0,0.11347482795827091
ISIC_6305442,0.3743194043636322,0.16029758751392365,0.17085039615631104,0.581900417804718,0.5091476440429688,0.37831729650497437,0.179160937666893,0.08945285528898239,0,0.3054308174178004
ISIC_6105084,0.038687579333782196,0.011617547832429409,0.03437614440917969,0.30675965547561646,0.5233712196350098,0.12601101398468018,0.07258471101522446,0.1070474162697792,0,0.15255691099446267
ISIC_5531796,0.014169287867844105,0.0025946132373064756,0.0048815105110406876,0.11993490159511566,0.04979386180639267,0.043969810009002686,0.06549525260925293,0.05085161328315735,0,0.04396135636488907
ISIC_1884710,0.016326462849974632,0.011667567305266857,0.02899099886417389,0.05677305907011032,0.10631383210420609,0.20626229047775269,0.12607991695404053,0.10599807649850845,0,0.08230152551550418
ISIC_2811080,0.33971431851387024,0.4322400689125061,0.25597360730171204,0.4863712191581726,0.5133845806121826,0.7950559258460999,0.5867403745651245,0.2586894929409027,0,0.45852119848132133
ISIC_0609800,0.029942015185952187,0.015856340527534485,0.023431114852428436,0.06107297167181969,0.17608687281608582,0.039451517164707184,0.11988995224237442,0.05048064514994621,0,0.06452642870135605
ISIC_1565890,0.020957639440894127,0.027628745883703232,0.04015433043241501,0.2460722029209137,0.30544230341911316,0.11222096532583237,0.18700969219207764,0.008495575748383999,0,0.11849768192041665
ISIC_4191215,0.3564870357513428,0.40370023250579834,0.35389164090156555,0.284100204706192,0.3648318350315094,0.4295555651187897,0.20591610670089722,0.026163563132286072,0,0.30308077298104763
ISIC_3299845,0.028160935267806053,0.04240923747420311,0.013126904144883156,0.020429205149412155,0.04267052933573723,0.09257640689611435,0.09789152443408966,0.048235271126031876,0,0.0481875017285347
ISIC_3190790,0.007659420371055603,0.013590413145720959,0.01908165030181408,0.038016434758901596,0.2414863258600235,0.051494766026735306,0.1025509312748909,0.012328329496085644,0,0.06077603390440345
ISIC_6469507,0.22727161645889282,0.49471256136894226,0.3766273558139801,0.260305255651474,0.5022293329238892,0.33945217728614807,0.11672073602676392,0.10494055598974228,0,0.3027824489399791
ISIC_3622055,0.1523076593875885,0.2518762946128845,0.14260028302669525,0.48349738121032715,0.3999028205871582,0.17737804353237152,0.25330448150634766,0.1727483570575714,0,0.254201915115118
ISIC_9659306,0.6828853487968445,0.791003942489624,0.5288451313972473,0.6294161677360535,0.634587287902832,0.37834078073501587,0.5683169960975647,0.6369468569755554,0,0.6062928140163422
ISIC_6458982,0.13429857790470123,0.09204449504613876,0.1656801700592041,0.022271860390901566,0.07673654705286026,0.15818215906620026,0.10935501009225845,0.04300089552998543,0,0.10019621439278126
ISIC_9760652,0.03955153375864029,0.13590329885482788,0.07478208839893341,0.08735787868499756,0.12926240265369415,0.11376417428255081,0.07502791285514832,0.036758340895175934,0,0.08655095379799604
ISIC_7682042,0.13441498577594757,0.09893674403429031,0.09314203262329102,0.060608845204114914,0.12566089630126953,0.10952907800674438,0.18536552786827087,0.0894193947315216,0,0.11213468806818128
ISIC_1292006,0.21527718007564545,0.2464253157377243,0.25807321071624756,0.4206331968307495,0.48040011525154114,0.34432870149612427,0.4664078652858734,0.3702622056007385,0,0.3502259738743305
ISIC_3306135,0.7769163250923157,0.8899307250976562,0.886416494846344,0.5233919024467468,0.6300108432769775,0.7539551854133606,0.48314759135246277,0.39184096455574036,0,0.6669512540102005
ISIC_4223734,0.1650155782699585,0.04854753986001015,0.0402943380177021,0.015716752037405968,0.0677563026547432,0.11555366218090057,0.15874071419239044,0.07763063162565231,0,0.0861569398548454
ISIC_9986760,0.061729077249765396,0.15925820171833038,0.22028616070747375,0.2631005048751831,0.42175960540771484,0.2911023795604706,0.24238060414791107,0.016635747626423836,0,0.20953153516165912
ISIC_6893552,0.04253331571817398,0.04570984095335007,0.12019097805023193,0.5257672071456909,0.5683303475379944,0.27065181732177734,0.1199413537979126,0.1775115728378296,0,0.2338295541703701
ISIC_9607081,0.01602405495941639,0.03959009423851967,0.011034184135496616,0.5246171951293945,0.6041225790977478,0.10747866332530975,0.1813405603170395,0.059948891401290894,0,0.1930195278255269
ISIC_7050843,0.06030404940247536,0.09250495582818985,0.024878740310668945,0.5407845377922058,0.5564074516296387,0.2816081643104553,0.15517756342887878,0.2949075400829315,0,0.25082162534818053
ISIC_6680649,0.6847918033599854,0.42754948139190674,0.40015581250190735,0.398958683013916,0.4717963635921478,0.4111786186695099,0.3175245523452759,0.027701545506715775,0,0.3924571075476706
ISIC_7041484,0.10791533440351486,0.22152677178382874,0.17443646490573883,0.2588917315006256,0.5486916899681091,0.5686002373695374,0.25721293687820435,0.06238673999905586,0,0.27495773835107684
ISIC_5136890,0.01347110141068697,0.014910970814526081,0.015325375832617283,0.08438923954963684,0.0982670709490776,0.0737333819270134,0.05210774391889572,0.004574787802994251,0,0.04459745902568102
ISIC_4445635,0.019059937447309494,0.006078481208533049,0.01207189541310072,0.04486163333058357,0.12342702597379684,0.06919119507074356,0.1877162903547287,0.07967058569192886,0,0.0677596305613406
ISIC_7465209,0.048105232417583466,0.43717285990715027,0.25684866309165955,0.18191714584827423,0.1547711193561554,0.49205663800239563,0.3963998556137085,0.053571198135614395,0,0.2526053390465677
ISIC_8629084,0.12092498689889908,0.48509547114372253,0.3528384864330292,0.24106281995773315,0.3036350607872009,0.34553661942481995,0.21529200673103333,0.10777163505554199,0,0.2715196358039975
ISIC_2811433,0.39569494128227234,0.27346402406692505,0.12687772512435913,0.3430246114730835,0.45448824763298035,0.19952499866485596,0.11883198469877243,0.2286091297864914,0,0.2675644578412175
ISIC_9760338,0.028057781979441643,0.02229120582342148,0.12122631818056107,0.057274457067251205,0.030498966574668884,0.02219938486814499,0.08813165873289108,0.007761138956993818,0,0.04718011402292177
ISIC_9971473,0.5337433218955994,0.6884211301803589,0.34770703315734863,0.5071839690208435,0.614338219165802,0.10831672698259354,0.3647685945034027,0.13626307249069214,0,0.4125927584245801
ISIC_3636757,0.2580154836177826,0.2212361991405487,0.5536630749702454,0.47913575172424316,0.5715136528015137,0.29963886737823486,0.3301641345024109,0.037509381771087646,0,0.34385956823825836
ISIC_3125318,0.006200889591127634,0.06660157442092896,0.008993066847324371,0.019083943217992783,0.04979391396045685,0.05387941375374794,0.045903805643320084,0.012488658539950848,0,0.03286815824685618
ISIC_4597011,0.03132189065217972,0.05444721505045891,0.10759872198104858,0.09515953063964844,0.16209405660629272,0.09857068210840225,0.18077819049358368,0.014521193690598011,0,0.09306143515277654
ISIC_1375476,0.41809937357902527,0.14298605918884277,0.8741843104362488,0.5933347344398499,0.5827139019966125,0.48232993483543396,0.37267228960990906,0.429439514875412,1,0.4869700148701668
ISIC_6144315,0.014164519496262074,0.09634114056825638,0.009379253722727299,0.006989625282585621,0.06904807686805725,0.030363166704773903,0.03419122472405434,0.02673042193055153,0,0.03590092866215855
ISIC_0228659,0.26009228825569153,0.1550193876028061,0.27278223633766174,0.36761194467544556,0.5840219259262085,0.5852404832839966,0.7058847546577454,0.4206882119178772,0,0.41891765408217907
ISIC_9230781,0.20720380544662476,0.06845347583293915,0.23328863084316254,0.21320076286792755,0.4029786288738251,0.44746434688568115,0.32870933413505554,0.038359735161066055,0,0.24245734000578523
ISIC_2221212,0.027819160372018814,0.02851668931543827,0.04027099162340164,0.03425950929522514,0.019181687384843826,0.04670238494873047,0.21333682537078857,0.013341846875846386,0,0.05292863689828664
ISIC_2574197,0.08188936859369278,0.019462570548057556,0.022688673809170723,0.054608311504125595,0.04897421970963478,0.18256783485412598,0.09798416495323181,0.03424275293946266,0,0.06780223711393774
ISIC_1452626,0.01698908396065235,0.040616583079099655,0.0338844358921051,0.049138810485601425,0.012581732124090195,0.031232323497533798,0.032869644463062286,0.007640158757567406,0,0.028119096532464027
ISIC_2365745,0.1673893928527832,0.09667262434959412,0.07559708505868912,0.007275544106960297,0.022578062489628792,0.07869300991296768,0.08789870887994766,0.06951891630887985,0,0.07570291799493134
ISIC_1934097,0.2933020293712616,0.06645606458187103,0.09874700009822845,0.039746612310409546,0.0749891921877861,0.46583691239356995,0.2556246519088745,0.15251770615577698,0,0.18090252112597227
ISIC_9505595,0.048932965844869614,0.019717013463377953,0.027908101677894592,0.03327636420726776,0.0156339593231678,0.013678434304893017,0.06384420394897461,0.01420882809907198,0,0.029649983858689666
ISIC_4818460,0.021359167993068695,0.005610461812466383,0.006522217765450478,0.005907320883125067,0.06875043362379074,0.06953051686286926,0.053506653755903244,0.03254876658320427,0,0.03296694240998477
ISIC_9141416,0.4171157479286194,0.2638169825077057,0.39517566561698914,0.3540891110897064,0.4862918555736542,0.5082976222038269,0.27999529242515564,0.1338888704776764,0,0.3548338934779167
ISIC_2670475,0.04607014358043671,0.0446387380361557,0.002367465989664197,0.07053986936807632,0.10040200501680374,0.4067891836166382,0.13277168571949005,0.019416943192481995,0,0.10287450431496836
ISIC_5227635,0.18231432139873505,0.14202982187271118,0.232529878616333,0.3629780113697052,0.6053744554519653,0.28302866220474243,0.33408984541893005,0.19855032861232758,0,0.29261191561818123
ISIC_5041059,0.2779792249202728,0.16114428639411926,0.10414131730794907,0.3514914810657501,0.6052321791648865,0.38619327545166016,0.4781244099140167,0.6098393201828003,0,0.37176818680018187
ISIC_1328488,0.0782383605837822,0.08395259082317352,0.21765200793743134,0.13917966187000275,0.4306374490261078,0.13919007778167725,0.15721535682678223,0.007351339794695377,0,0.15667710558045655
ISIC_4463660,0.08616592735052109,0.11960560083389282,0.12128669023513794,0.5141546130180359,0.4775293171405792,0.16362547874450684,0.1534680426120758,0.18401212990283966,0,0.22748097497969866
ISIC_5332306,0.10506493598222733,0.19802220165729523,0.059964410960674286,0.4015613794326782,0.5742573738098145,0.13202278316020966,0.2046470046043396,0.005250989925116301,0,0.21009888494154438
ISIC_5042524,0.06345388293266296,0.05273647978901863,0.039848681539297104,0.044743649661540985,0.08444613963365555,0.1417941004037857,0.17988315224647522,0.11044632643461227,0,0.08966905158013105
